index,merchant_id,listed_products,total_units_sold,mean_units_sold_per_product,rating_per_merchant_products,mean_product_prices,mean_retail_prices,average_discount,revenues
564,5accadccc98949438a3729a2,1,1000,1000.0,4.161,12.0,17.0,30.0,12000.0
565,58cbc85cad83385080a3cf94,1,1000,1000.0,4.165,11.0,10.0,10.0,11000.0
566,595df09dd44a9b53910f4e2b,1,1000,1000.0,4.166,9.0,31.0,71.0,9000.0
567,58cf7224712870506c44edd9,1,1000,1000.0,4.171,6.0,8.0,25.0,6000.0
568,5a4df4937ce75c31079ba413,1,1000,1000.0,4.174,14.0,102.0,87.0,14000.0
569,576b9101ac55bd7f2108992b,1,1000,1000.0,4.179,2.72,17.0,85.0,2720.0
570,54a2cd4940b3782666e8a5bf,1,1000,1000.0,4.181,17.0,75.0,78.0,17000.0
571,58539804afa5ec4cae2cdce8,1,1000,1000.0,4.181,8.0,7.0,14.0,8000.0
572,59bcfadb776ab96ae984be82,1,1000,1000.0,4.191,8.0,22.0,64.0,8000.0
573,5787268541b5257c73d0132f,1,1000,1000.0,4.193,8.0,9.0,12.0,8000.0
574,5b0a6169012875789c76ebba,1,1000,1000.0,4.198,6.0,6.0,0.0,6000.0
575,590d6c356815062709f1b06c,1,1000,1000.0,4.204,7.0,6.0,16.0,7000.0
576,5950d54a4b913a1174a7ae6d,1,1000,1000.0,4.209,8.0,30.0,74.0,8000.0
577,5d4cf83dc8bc520142c8534f,1,1000,1000.0,4.21,5.75,25.0,77.0,5750.0
578,5ba9af0fef66004cac1013f7,1,1000,1000.0,4.212,12.0,102.0,89.0,12000.0
579,58cf8bc8375c92523736b540,1,1000,1000.0,4.213,11.0,24.0,55.0,11000.0
580,5a4b4ab27dee4a057cca7429,1,1000,1000.0,4.215,11.0,68.0,84.0,11000.0
581,5810c45baf5d3c19670b3f9a,1,1000,1000.0,4.217,8.0,7.0,14.0,8000.0
582,5accdb3c1baafe6febd26cf3,1,1000,1000.0,4.22,5.77,16.0,64.0,5770.0
583,570cfe55a18a3f4630d18c02,1,1000,1000.0,4.223,14.0,12.0,16.0,14000.0
584,58c14b3e98d70751f799bc3f,1,1000,1000.0,4.229,15.0,13.0,15.0,15000.0
585,5a0fe8770a332a615df86c5e,1,1000,1000.0,4.229,9.0,9.0,0.0,9000.0
586,595f3d28ce4e69232af53c32,1,1000,1000.0,4.238,16.0,26.0,39.0,16000.0
587,58ad365fb3bd6d507b06db0f,1,1000,1000.0,4.241,12.0,93.0,88.0,12000.0
588,58475ecf5eee8869e4ad9a07,1,1000,1000.0,4.243,5.71,13.0,57.0,5710.0
589,5af25671e139d756e4f0afbe,1,1000,1000.0,4.246,9.0,84.0,90.0,9000.0
590,5aad329608a224392d805720,1,1000,1000.0,4.254,15.0,13.0,15.0,15000.0
591,5853b96be788110ac30168b9,1,1000,1000.0,4.254,16.0,14.0,14.0,16000.0
592,566a3ef17233ff2686443082,1,1000,1000.0,4.257,8.0,7.0,14.0,8000.0
593,5ae0213bb722cf61f1aa3624,1,1000,1000.0,4.26,8.0,11.0,28.0,8000.0
594,582ff94e0d44631042fe7c41,1,1000,1000.0,4.261,8.0,7.0,14.0,8000.0
595,5bbf00e6c5fdec1c0e0d401d,1,1000,1000.0,4.264,5.86,11.0,47.0,5860.0
596,55dc6b85f51bf838d3e3dcc2,1,1000,1000.0,4.265,14.0,86.0,84.0,14000.0
597,5a40bd3812fa1c2c21498ea7,1,1000,1000.0,4.279,5.73,5.0,14.0,5730.0
598,58d9f311fe9cae52ce0213ec,1,1000,1000.0,4.279,11.0,14.0,22.0,11000.0
599,58a3f270e269ee522580e6bb,1,1000,1000.0,4.296,14.0,12.0,16.0,14000.0
600,587dcb1b6fa68c4caba87529,1,1000,1000.0,4.298,9.0,8.0,12.0,9000.0
601,5d3bc9f8e13a7e654424a4cb,1,1000,1000.0,4.306,8.0,11.0,28.0,8000.0
602,59c25e6a30e1f368ea189232,1,1000,1000.0,4.308,24.0,59.0,60.0,24000.0
603,57383b023a698c3a936ce406,1,1000,1000.0,4.316,7.0,49.0,86.0,7000.0
604,5873347af1f65d4d61b69b1a,1,1000,1000.0,4.319,3.84,4.0,4.0,3840.0
605,58778fdcdfa6bc28858f3422,1,1000,1000.0,4.324,7.0,6.0,16.0,7000.0
606,5b8deaae2eb51f6d30ff9a3d,1,1000,1000.0,4.332,7.0,6.0,16.0,7000.0
607,5b66b2f303523d3caa84aed5,1,1000,1000.0,4.334,11.0,85.0,88.0,11000.0
608,57a155a4b63950286426744f,1,1000,1000.0,4.337,8.0,48.0,84.0,8000.0
609,54922e98223ebf6980220266,1,1000,1000.0,4.337,12.0,72.0,84.0,12000.0
610,586c683cc87b4c4f84b6b4de,1,1000,1000.0,4.349,6.0,6.0,0.0,6000.0
611,5528e6afecb5250bffe81ef7,1,1000,1000.0,4.35,3.72,11.0,67.0,3720.0
612,583bdad32f5e5304a69d5bd3,1,1000,1000.0,4.352,6.0,6.0,0.0,6000.0
613,5b41be818e210d22facca0bd,1,1000,1000.0,4.357,5.0,5.0,0.0,5000.0
614,5885a7e767f7c84d7657d220,1,1000,1000.0,4.38,9.0,38.0,77.0,9000.0
615,585cc05eaf0e9d52046c895d,1,1000,1000.0,4.38,11.0,10.0,10.0,11000.0
616,555bf637b0213719da7229df,1,1000,1000.0,4.383,8.0,38.0,79.0,8000.0
617,5bdc1408c23b3222e81f3936,1,1000,1000.0,4.393,1.66,2.0,17.0,1660.0
618,5b80fee2008a3e2f6ec81563,1,1000,1000.0,4.417,6.0,22.0,73.0,6000.0
619,551506dc18b2791039a7286d,1,1000,1000.0,4.42,13.0,72.0,82.0,13000.0
620,592968ba63950d682ca4b195,1,1000,1000.0,4.423,5.0,5.0,0.0,5000.0
621,56cd50871e15ff78c21de8a9,5,500,100.0,3.956,3.81,3.6,3.0,1905.0
622,583da4b58108913e6c79a32e,6,500,83.0,4.069,6.14,7.33,22.0,3070.0
623,5e4bb29957cc9b46d2e498f7,4,400,100.0,3.802,7.5,10.0,30.0,3000.0
624,5b47ffa01e5bc91f3eea4f1f,4,400,100.0,3.975,7.0,6.5,4.0,2800.0
625,5aea8f2ccac3c5238de1a99c,4,400,100.0,4.144,9.0,31.5,64.0,3600.0
626,5eb51ed929e7865dc268a561,5,350,70.0,3.874,7.2,8.4,12.0,2520.0
627,5dc40e313710b91b0f04fcc5,3,300,100.0,3.625,6.0,6.0,0.0,1800.0
628,5d3da852e4b65d3e801e9b5d,3,300,100.0,3.732,11.0,10.0,10.0,3300.0
629,5a698cef028bbd27227d3d12,3,300,100.0,3.884,3.0,3.0,0.0,900.0
630,584a7a381591451e4e3af3df,3,300,100.0,3.988,9.67,25.33,62.0,2901.0
631,580c7d0a8b67fa197454a2d1,3,300,100.0,4.041,6.0,6.0,0.0,1800.0
632,596b4085d4cc34162e778769,3,300,100.0,4.049,13.67,101.0,85.0,4101.0
633,5d8b2f16ddac8e198fc7c8b7,3,300,100.0,4.155,7.0,6.0,16.0,2100.0
634,5df71a34092d7302140be245,3,300,100.0,4.156,9.24,8.33,11.0,2772.0
635,5710ac98b2d43a5925da8dd8,3,300,100.0,4.168,3.33,8.33,57.0,999.0
636,5eb6598ec43e5c5ab9fd5a78,4,300,75.0,3.791,8.0,8.5,3.0,2400.0
637,5e4f6a3a29e786346774bcce,4,300,75.0,4.036,4.5,4.5,0.0,1350.0
638,5eb50ff17041111c43033565,3,250,83.0,3.545,8.0,7.0,14.0,2000.0
639,5e4a06cb57cc9b1700e826b3,2,200,100.0,3.186,8.0,26.0,70.0,1600.0
640,5e54a05c207f9d3e6cee7040,2,200,100.0,3.188,7.0,26.0,74.0,1400.0
641,5dd790db4cc6678b7441ba5d,2,200,100.0,3.382,11.0,10.0,10.0,2200.0
642,5e61e5580705ac039c94c08f,2,200,100.0,3.409,3.7,47.0,93.0,740.0
643,56498ab42a6bdb4474afa47b,2,200,100.0,3.535,9.0,34.0,74.0,1800.0
644,5d4e6ca57edfad27a90a6726,2,200,100.0,3.581,8.0,11.0,28.0,1600.0
645,5d50fb2b1d9a8e23e3334c81,2,200,100.0,3.659,8.0,26.0,70.0,1600.0
646,5e9a629b29e786250230ba90,2,200,100.0,3.667,11.0,16.0,32.0,2200.0
647,5b0cd8577e43f257d4a05469,2,200,100.0,3.708,11.0,17.0,36.0,2200.0
648,5e693079c6a6e679c0bf4613,2,200,100.0,3.766,8.0,59.0,87.0,1600.0
649,5d56b32c40defd78043d5af9,2,200,100.0,3.774,13.0,11.0,18.0,2600.0
650,5eb5076129e786048168034d,2,200,100.0,3.786,8.0,10.0,20.0,1600.0
651,5a792e56a71fbf471cf1fc99,2,200,100.0,3.833,8.0,51.0,85.0,1600.0
652,52838e612dcc6469fa2d7104,2,200,100.0,3.84,5.0,30.0,84.0,1000.0
653,5e183869e344ec006fdaa805,2,200,100.0,3.855,17.0,108.0,85.0,3400.0
654,5ac82ff62c49567ffa616535,2,200,100.0,3.855,11.0,84.0,87.0,2200.0
655,58ff26fc42fc6a113afae083,2,200,100.0,3.878,10.0,64.0,85.0,2000.0
656,5d9f24a451a4ed72d95bac9c,2,200,100.0,3.883,8.0,65.0,88.0,1600.0
657,5d3e6e0ce13a7e7ae9f35f74,2,200,100.0,3.894,9.0,8.0,12.0,1800.0
658,5b348167af6b3122dba38825,2,200,100.0,3.916,5.77,5.0,15.0,1154.0
659,577f79f928d95d5777eac030,2,200,100.0,3.935,7.0,6.0,16.0,1400.0
660,55dc2bf3b92a5941ebd4ecf2,2,200,100.0,3.948,10.5,46.5,78.0,2100.0
661,55ed4e573a698c3a9daa8b2b,2,200,100.0,3.951,6.92,13.5,32.0,1384.0
662,58a3db5e05b2f9716d029e30,2,200,100.0,3.968,11.0,10.0,10.0,2200.0
663,5a9e4f25e05388149703d9c8,2,200,100.0,3.971,9.0,8.0,13.0,1800.0
664,56cd27b048e91e13aa3986e4,2,200,100.0,3.984,6.0,8.0,25.0,1200.0
665,56ab21890d8dad10e044b9ec,2,200,100.0,3.991,2.0,10.0,80.0,400.0
666,566e97ca39cce4269637a261,2,200,100.0,4.03,15.0,13.0,15.0,3000.0
667,58da49c92c3a8f52a755d4a0,2,200,100.0,4.035,2.0,2.0,0.0,400.0
668,5eba4bab58ed6ba265685ba1,2,200,100.0,4.041,8.0,10.0,20.0,1600.0
669,5e8ad4c829e7860d8e20b40c,2,200,100.0,4.048,13.0,11.0,18.0,2600.0
670,5e50e6b968f8f90ec04531bf,2,200,100.0,4.069,3.94,8.0,51.0,788.0
671,593402ae25c4f54ed4e0abdf,2,200,100.0,4.072,11.0,134.0,92.0,2200.0
672,568b82677f5cdb26abff2f9a,2,200,100.0,4.078,4.0,4.0,0.0,800.0
673,583141fbfef4094e51453d9b,2,200,100.0,4.079,4.67,4.0,16.0,934.0
674,57187da6f24dd9593ccc886a,2,200,100.0,4.09,5.0,48.0,90.0,1000.0
675,5844fc74f521924c9b5148f3,2,200,100.0,4.115,2.71,3.0,10.0,542.0
676,5b722effbfb77d14812b8c2c,2,200,100.0,4.148,16.0,14.0,14.0,3200.0
677,5b0e27596b9302238a10c3f8,2,200,100.0,4.175,11.0,20.0,45.0,2200.0
678,5898240369b8584f668a188b,2,200,100.0,4.185,12.5,92.5,86.0,2500.0
679,59257409b674b15e8191b8de,2,200,100.0,4.216,7.0,6.0,16.0,1400.0
680,5d5108577ad24261ddf720f0,2,200,100.0,4.221,2.0,2.0,0.0,400.0
681,59506bd1abea9119a059422d,2,200,100.0,4.225,5.0,127.0,97.0,1000.0
682,58dfa91e42ab0953f96d31d0,2,200,100.0,4.231,9.5,8.5,12.0,1900.0
683,57885a8c090d40723d2105e3,2,200,100.0,4.258,2.8,3.0,7.0,560.0
684,5ae2d62f2c49564f1df9bbd1,2,200,100.0,4.277,11.0,10.0,10.0,2200.0
685,56c2e30edf108f11548c6dcb,2,200,100.0,4.291,3.0,3.0,0.0,600.0
686,550ab2be8e8def0b2c654d4b,2,200,100.0,4.318,8.0,7.0,14.0,1600.0
687,5e5f6272d0e9af054214467e,2,200,100.0,4.333,4.81,5.0,4.0,961.9999999999999
688,5700b51a0848f73d19d10cbb,2,200,100.0,4.361,11.0,47.0,77.0,2200.0
689,58402f95e24c5b06c6dccd35,2,200,100.0,4.368,8.0,7.0,14.0,1600.0
690,583beacf24b24f1b805ff7a2,2,200,100.0,4.39,8.0,7.0,14.0,1600.0
691,582ff4f70299bc4f4b90d203,2,200,100.0,4.429,13.0,15.0,14.0,2600.0
692,58ff6866e17bc0302f540b50,2,200,100.0,4.484,8.0,7.0,14.0,1600.0
693,5e70afae21861a90a4e6b7f0,2,200,100.0,4.5,12.0,11.0,9.0,2400.0
694,5e535f1b397cba44cf1118d8,3,150,50.0,3.733,2.89,7.0,59.0,433.5
695,5dda40561fead208515f98e2,3,150,50.0,3.737,8.0,7.0,14.0,1200.0
696,5e3c5fbfe217d492138970c1,3,150,50.0,3.825,4.83,51.0,91.0,724.5
697,5a2fa9ce6ea4a770c66f5599,3,150,50.0,4.059,6.0,7.0,15.0,900.0
698,5d4bbed57ad242352a46d910,3,150,50.0,4.353,7.0,6.0,16.0,1050.0
699,5d454f4056a26067881bb903,2,150,75.0,3.892,3.83,3.5,8.0,574.5
700,56c94ae6df108f5af83b1e0f,2,150,75.0,3.943,1.93,8.5,78.0,289.5
701,5e72dc545021d6138b405bdc,2,150,75.0,4.185,11.5,88.5,88.0,1725.0
702,5d464a1ffdf7bc44ee933c65,3,120,40.0,3.99,6.0,48.33,88.0,720.0
703,56a9df1b3a698c526f769805,2,103,52.0,4.252,10.0,12.5,25.0,1030.0
704,5e8d923d20c9b7545017f1f9,1,100,100.0,2.941,11.0,50.0,78.0,1100.0
705,5e6cb9806bab2075b2b64d15,1,100,100.0,3.0,12.0,11.0,9.0,1200.0
706,5e8c98966642021100f8db13,1,100,100.0,3.034,12.0,75.0,84.0,1200.0
707,5e537a4038654d5bb8db71b4,1,100,100.0,3.039,5.0,5.0,0.0,500.0
708,5e61cd4b97cc101bd3066216,1,100,100.0,3.25,20.0,17.0,17.0,2000.0
709,5e64b92e00ff3743cf8f3c3d,1,100,100.0,3.299,20.0,17.0,17.0,2000.0
710,5e9c44cdf5b57cfb27118f62,1,100,100.0,3.338,3.66,26.0,86.0,366.0
711,5dc818ca030a154e48a3a8af,1,100,100.0,3.367,16.0,14.0,14.0,1600.0
712,5e675a4b48763f1940d6ab3b,1,100,100.0,3.418,16.0,22.0,28.0,1600.0
713,5dea1af2efc6ec06d5c16dd3,1,100,100.0,3.423,2.0,4.0,50.0,200.0
714,5e1691b573bfb90406044928,1,100,100.0,3.474,13.0,11.0,18.0,1300.0
715,5e0474f81b1677050990d11b,1,100,100.0,3.514,8.0,76.0,90.0,800.0
716,5c749805a0e25747655033ac,1,100,100.0,3.545,11.0,10.0,10.0,1100.0
717,5e536247397cba46c3111a39,1,100,100.0,3.557,11.0,10.0,10.0,1100.0
718,5d50f80e3db43e24767edf52,1,100,100.0,3.611,2.0,25.0,92.0,200.0
719,5dbe8b3a0140ee444c50ec2b,1,100,100.0,3.625,7.0,6.0,16.0,700.0
720,5e50fecf18034a89e1aeede8,1,100,100.0,3.646,6.0,26.0,77.0,600.0
721,5b0a66907752c8567c3cc671,1,100,100.0,3.651,9.0,10.0,10.0,900.0
722,5eb4be68dda5360c58501b42,1,100,100.0,3.683,8.0,10.0,20.0,800.0
723,5c7dee45a0e257512a5dd7f0,1,100,100.0,3.689,11.0,10.0,10.0,1100.0
724,5448789898dc205017838a33,1,100,100.0,3.697,11.0,10.0,10.0,1100.0
725,5d44cb7ea5f07b2d00607909,1,100,100.0,3.708,14.0,84.0,84.0,1400.0
726,5e6d18bceb2b33bdc975950f,1,100,100.0,3.714,9.0,56.0,84.0,900.0
727,5d463c87c77e983f28b4dfca,1,100,100.0,3.721,5.79,9.0,36.0,579.0
728,5e3683005ba64b1957b798cc,1,100,100.0,3.762,14.0,104.0,87.0,1400.0
729,5b3b135e38e2640b28a557bb,1,100,100.0,3.773,8.0,7.0,14.0,800.0
730,5dc682d24b0ae7154300d493,1,100,100.0,3.773,7.0,6.0,16.0,700.0
731,59510a44905fdb0b8266ddc5,1,100,100.0,3.774,6.0,11.0,46.0,600.0
732,5d41a75de13a7e2059f79277,1,100,100.0,3.775,13.0,56.0,77.0,1300.0
733,5eba4de229e78603182870c3,1,100,100.0,3.776,6.0,6.0,0.0,600.0
734,5d5cf8ff2736783681e22991,1,100,100.0,3.779,7.0,84.0,92.0,700.0
735,5d42980e8388970d32294ddc,1,100,100.0,3.803,11.0,84.0,87.0,1100.0
736,5dcf512a97383300d357ad69,1,100,100.0,3.815,8.0,7.0,14.0,800.0
737,5ddd1355801ecf0a803b6c3a,1,100,100.0,3.827,7.0,6.0,16.0,700.0
738,57ee5f0025e7c00ffe3f000c,1,100,100.0,3.829,16.0,18.0,12.0,1600.0
739,5d51381f933fb16c06bb9d71,1,100,100.0,3.833,5.66,5.0,13.0,566.0
740,5d5abf5b33f0b44411c05032,1,100,100.0,3.838,8.0,7.0,14.0,800.0
741,5bdbb9048a83b5678f43462b,1,100,100.0,3.851,15.0,28.0,47.0,1500.0
742,550bed073fca100d87116858,1,100,100.0,3.856,3.69,53.0,94.0,369.0
743,5609de679b11090d3bafce69,1,100,100.0,3.857,7.0,81.0,92.0,700.0
744,58529ee7e788116a53cbe2a9,1,100,100.0,3.864,13.0,26.0,50.0,1300.0
745,55a641ddfa6d460ba65ce3b8,1,100,100.0,3.871,8.0,59.0,87.0,800.0
746,583d7475269aad1da3dc2294,1,100,100.0,3.877,8.0,22.0,64.0,800.0
747,583d245d0d44637eb04d1c8f,1,100,100.0,3.89,5.0,75.0,94.0,500.0
748,583155a70d446310bcfe9f52,1,100,100.0,3.891,5.0,9.0,45.0,500.0
749,5eb8b5ebac21070efaf91c99,1,100,100.0,3.893,8.0,10.0,20.0,800.0
750,547bfcda3dabbe37af5818b1,1,100,100.0,3.897,6.0,6.0,0.0,600.0
751,5eb8e443cefdd67ac09f93ca,1,100,100.0,3.897,8.0,7.0,14.0,800.0
752,58a6f41a96f1bb57840b0ed4,1,100,100.0,3.898,14.0,51.0,73.0,1400.0
753,5d5e064b560eca4814b2bb74,1,100,100.0,3.899,5.72,9.0,37.0,572.0
754,5de7643c8db42003000ba7f1,1,100,100.0,3.902,8.0,85.0,91.0,800.0
755,5d46ce1a8388976d8c042c39,1,100,100.0,3.909,14.0,25.0,44.0,1400.0
756,58d25a160490dc52e34022e7,1,100,100.0,3.91,9.0,84.0,90.0,900.0
757,56680c90e363a3613607ea61,1,100,100.0,3.917,7.0,33.0,79.0,700.0
758,5e5dec4430477e47e6838d5d,1,100,100.0,3.918,5.0,5.0,0.0,500.0
759,55dc3dcd8950c811f73a48a4,1,100,100.0,3.921,5.8,8.0,28.0,580.0
760,5b3ed8fa22856f198f7f0a88,1,100,100.0,3.923,14.0,12.0,16.0,1400.0
761,5aacd6c1ccf0c83e5a6f3de0,1,100,100.0,3.929,6.0,34.0,83.0,600.0
762,57b17fcc4249277b5ad99206,1,100,100.0,3.931,6.0,6.0,0.0,600.0
763,546415e89719cd2ac2e20045,1,100,100.0,3.931,6.0,20.0,70.0,600.0
764,5eb50b2237d7ba4abca6250a,1,100,100.0,3.932,8.0,7.0,14.0,800.0
765,58f8681a29867d1118cb0964,1,100,100.0,3.934,12.0,11.0,9.0,1200.0
766,58ef5b480d27561215655a9c,1,100,100.0,3.937,4.0,4.0,0.0,400.0
767,5d4a55b21d9a8e4a02843479,1,100,100.0,3.945,3.81,25.0,85.0,381.0
768,5b8f992a2eb51f465ffd388d,1,100,100.0,3.945,9.0,8.0,12.0,900.0
769,5684e1234c2cc826ab5ca438,1,100,100.0,3.949,11.0,13.0,16.0,1100.0
770,5541ba455252290c0b225b1f,1,100,100.0,3.95,13.0,25.0,48.0,1300.0
771,5b767f37f54e4f1434671cc8,1,100,100.0,3.952,3.0,60.0,95.0,300.0
772,5498115d653d5121ae5409c9,1,100,100.0,3.953,8.0,30.0,74.0,800.0
773,5a17bb048cf0ed37ca9e18bc,1,100,100.0,3.955,3.0,26.0,89.0,300.0
774,5b42da1bf64320209fc8da69,1,100,100.0,3.962,5.0,19.0,74.0,500.0
775,561df3a23a698c711e5e5efa,1,100,100.0,3.965,8.0,7.0,14.0,800.0
776,5d54bec47ad242761d84984d,1,100,100.0,3.967,9.0,8.0,12.0,900.0
777,5e74810d7f5269411ad93989,1,100,100.0,3.968,1.67,2.0,17.0,167.0
778,5d46cdb476befe7f781dd1af,1,100,100.0,3.975,9.0,8.0,12.0,900.0
779,59e5e353ef7b892409c6e6a7,1,100,100.0,3.975,3.0,7.0,58.0,300.0
780,5927d9ead7f65462c5a1d409,1,100,100.0,3.982,16.0,14.0,14.0,1600.0
781,5d4e5b8415275446cdad4fbb,1,100,100.0,3.988,2.65,3.0,12.0,265.0
782,5e535edc18034a4651aeecef,1,100,100.0,3.993,5.89,5.0,17.0,589.0
783,59e071d99fbc517c29711220,1,100,100.0,3.997,16.0,33.0,52.0,1600.0
784,5d4d24b3c8bc521b5568b537,1,100,100.0,4.0,7.0,17.0,59.0,700.0
785,5abbab1d7c27687c3daaad6e,1,100,100.0,4.001,12.0,11.0,9.0,1200.0
786,54869cf344a28275e008fb00,1,100,100.0,4.001,11.0,51.0,79.0,1100.0
787,5947799a2eac1104f22e4486,1,100,100.0,4.003,5.73,5.0,14.0,573.0
788,5d3d417070327a201bfcd655,1,100,100.0,4.003,1.72,2.0,14.0,172.0
789,5b18eb98dfc31f2100f4c4cd,1,100,100.0,4.005,8.0,9.0,12.0,800.0
790,5acdbf7c9c15ff7191aadd30,1,100,100.0,4.014,12.0,59.0,80.0,1200.0
791,5dbb45d78aabea2d9e97b407,1,100,100.0,4.015,11.0,10.0,10.0,1100.0
792,5d415665838897104cf4003d,1,100,100.0,4.019,11.0,22.0,50.0,1100.0
793,5e5c7c2c77179e31406eece1,1,100,100.0,4.02,12.0,14.0,15.0,1200.0
794,5aed66b2f0b75f35a1bd6615,1,100,100.0,4.023,9.0,8.0,12.0,900.0
795,5986cc750ec30f4610ea07be,1,100,100.0,4.024,11.0,10.0,10.0,1100.0
796,598da748b7717348ffeaf02c,1,100,100.0,4.028,12.0,11.0,9.0,1200.0
797,5dda41a275cf541cc0b6cf99,1,100,100.0,4.03,2.0,2.0,0.0,200.0
798,588224a5bb3a4a4d5169deb2,1,100,100.0,4.035,11.0,84.0,87.0,1100.0
799,5a13e07c5d6f342d64b51237,1,100,100.0,4.039,5.0,11.0,55.0,500.0
800,583188080d44631041fea370,1,100,100.0,4.04,8.0,11.0,28.0,800.0
801,5b4973b049c8e64e07c31cb4,1,100,100.0,4.041,9.0,49.0,82.0,900.0
802,59146c0c71a2f21160479ee5,1,100,100.0,4.044,16.0,88.0,82.0,1600.0
803,5dc3de943710b9143904fdd9,1,100,100.0,4.045,8.0,7.0,14.0,800.0
804,54068c667a9eb466313c6ebf,1,100,100.0,4.051,6.0,7.0,15.0,600.0
805,5ba08911269570054ba2b669,1,100,100.0,4.055,11.0,26.0,58.0,1100.0
806,5c6d6c28619caa1d94891d06,1,100,100.0,4.056,3.0,3.0,0.0,300.0
807,5d43cb4c4c7855604ee59bbb,1,100,100.0,4.067,8.0,7.0,14.0,800.0
808,55311a071a8a220c1b804371,1,100,100.0,4.07,9.0,8.0,12.0,900.0
809,5ac1db0a1c256d3bd25188f4,1,100,100.0,4.077,8.0,9.0,12.0,800.0
810,5b9cc34eb226113590090c59,1,100,100.0,4.087,14.0,26.0,47.0,1400.0
811,5b39de95d3db323a3a775883,1,100,100.0,4.097,1.72,56.0,97.0,172.0
812,5729fb5ce1220e593d1b86ac,1,100,100.0,4.101,8.0,7.0,14.0,800.0
813,5d64f34f2736787d00ad93ec,1,100,100.0,4.106,1.89,2.0,6.0,189.0
814,5ae2d056b125ab5424320fc1,1,100,100.0,4.107,8.0,25.0,68.0,800.0
815,5d54026f41ed515c7a1eb40a,1,100,100.0,4.111,12.0,43.0,73.0,1200.0
816,59a173df9fbc51783bd1f406,1,100,100.0,4.118,5.83,64.0,91.0,583.0
817,57ebc98dfc63523912aa1424,1,100,100.0,4.123,5.0,5.0,0.0,500.0
818,55ed54947e8372421830b946,1,100,100.0,4.123,11.0,10.0,10.0,1100.0
819,5d7b761abd5aa37518970b8c,1,100,100.0,4.125,9.0,34.0,74.0,900.0
820,5d4784dd56a260398c1bc597,1,100,100.0,4.127,5.0,59.0,92.0,500.0
821,5512b0d98e8def07a462e1d7,1,100,100.0,4.128,7.0,6.0,16.0,700.0
822,595097d6a26f6e070cb878d1,1,100,100.0,4.129,16.0,14.0,14.0,1600.0
823,5772693e4e1511743e371036,1,100,100.0,4.13,9.0,17.0,48.0,900.0
824,58ad74688a58e150335088ce,1,100,100.0,4.131,8.0,7.0,14.0,800.0
825,59f868d0eea5c51c2167d097,1,100,100.0,4.136,7.0,6.0,16.0,700.0
826,58b569edfc743d5072bcd4d9,1,100,100.0,4.141,11.0,26.0,58.0,1100.0
827,5b7e1d0f5b299812c53e81f5,1,100,100.0,4.151,7.0,34.0,80.0,700.0
828,57ac5da80e3c8a18b4746013,1,100,100.0,4.157,18.0,115.0,85.0,1800.0
829,582c4556ef562807126df946,1,100,100.0,4.158,5.0,26.0,81.0,500.0
830,5960922537635d7e09b47c1d,1,100,100.0,4.158,15.0,59.0,75.0,1500.0
831,58171618bfa9fd1994661235,1,100,100.0,4.159,6.0,145.0,96.0,600.0
832,5d481bd022f3014c80e6ddb2,1,100,100.0,4.167,1.0,1.0,0.0,100.0
833,59f9687a37f9f80d31798d60,1,100,100.0,4.167,6.0,17.0,65.0,600.0
834,5845000d330f3a4d59cff91f,1,100,100.0,4.168,5.0,5.0,0.0,500.0
835,5ad7066e1b98df3e558530a6,1,100,100.0,4.17,14.0,12.0,16.0,1400.0
836,5afab0f75ccdca0e69a067b8,1,100,100.0,4.186,11.0,28.0,61.0,1100.0
837,5d54f7e47ad2426b008579ae,1,100,100.0,4.19,2.9,3.0,4.0,290.0
838,5ab9f77bea8764355800e5a2,1,100,100.0,4.192,4.7,19.0,76.0,470.0
839,585b36a336cedf4cb6c6ea62,1,100,100.0,4.195,13.0,68.0,81.0,1300.0
840,5ad01a6a70cf6977d05013de,1,100,100.0,4.21,11.0,10.0,10.0,1100.0
841,5486cf7540b3786ec7c7e4ee,1,100,100.0,4.21,11.0,30.0,64.0,1100.0
842,5d413afa0ff7f947c0e21025,1,100,100.0,4.211,14.0,97.0,86.0,1400.0
843,596d9a4937635d7622a6c7f6,1,100,100.0,4.212,8.0,7.0,14.0,800.0
844,5adef67640626a4b409b8e94,1,100,100.0,4.213,5.92,9.0,35.0,592.0
845,5b13817f0128754174259044,1,100,100.0,4.213,3.93,24.0,84.0,393.0
846,5925555b2cd9447854443c41,1,100,100.0,4.223,49.0,42.0,16.0,4900.0
847,58d12c00b9d9d6505a44c4e6,1,100,100.0,4.227,18.0,47.0,62.0,1800.0
848,5860cbf734de6c4d4803523d,1,100,100.0,4.227,12.0,102.0,89.0,1200.0
849,5953816a9579d81e5edcc3d7,1,100,100.0,4.228,14.0,92.0,85.0,1400.0
850,59815a929fbc512d72137ba5,1,100,100.0,4.228,9.0,46.0,81.0,900.0
851,59802a908ee78d7ec44d192a,1,100,100.0,4.232,8.0,85.0,91.0,800.0
852,58d3cd3b773e9257cc5b990a,1,100,100.0,4.232,3.87,15.0,75.0,387.0
853,5a129c6aeea5c546c8b8e2f8,1,100,100.0,4.234,19.0,17.0,11.0,1900.0
854,5a409cf87b584e7951b2e25f,1,100,100.0,4.236,7.0,6.0,16.0,700.0
855,5d55f05833f0b43dceb58a50,1,100,100.0,4.238,8.0,22.0,64.0,800.0
